user_id,semester,course_id,course_name,credit,score
00000000-0000-0000-0000-000000000262,106-2,FTV08200,漢語音韻學,4,2.7
00000000-0000-0000-0000-000000000262,106-2,JTU90349,DNA在藥物、疾病與健康之,4,2.7
00000000-0000-0000-0000-000000000262,106-2,NIA13703,高等心理治療學與實習上,3,4.3
00000000-0000-0000-0000-000000000262,107-1,UVJ99193,網站資料庫程式設計,2,4
00000000-0000-0000-0000-000000000262,107-1,CUC48177,音樂設計與製作實務,3,4
00000000-0000-0000-0000-000000000262,107-1,SDD42217,兒童牙科診斷治療學四,2,4
00000000-0000-0000-0000-000000000262,107-1,AFH59942,法醫學實務實習課程,4,4.3
00000000-0000-0000-0000-000000000262,107-2,HBG68125,文化、社會與自然,3,4.3
00000000-0000-0000-0000-000000000262,107-2,VIL30619,光纖感測,2,4
00000000-0000-0000-0000-000000000262,107-2,BUF25969,泌尿科學及實習,3,3.3
00000000-0000-0000-0000-000000000262,107-2,RYC76823,藥學實習,3,3.7
00000000-0000-0000-0000-000000000262,108-1,DOP13133,進階藥廠實習(四),2,0
00000000-0000-0000-0000-000000000262,108-1,LKE54266,十七與十八世紀英國文學,3,2.7
00000000-0000-0000-0000-000000000262,108-1,ZLV35313,精神病理學:理論與實務,4,4
00000000-0000-0000-0000-000000000262,108-1,KZZ04244,領導與管理,2,1.7
00000000-0000-0000-0000-000000000262,108-2,QRG53674,複雜社會的考古學研究,4,2.3
00000000-0000-0000-0000-000000000262,108-2,KXJ76751,森林生物多樣性專論,3,1.7
00000000-0000-0000-0000-000000000262,108-2,GNB06286,地震地質學暨實習,4,1.7
00000000-0000-0000-0000-000000000262,109-1,FQK30801,護理研究概論,2,2.7
00000000-0000-0000-0000-000000000262,109-1,AYN61510,食療藥膳學原理與應用,3,2
00000000-0000-0000-0000-000000000262,109-1,XCK06025,東亞文化與思想專題,2,3.3
00000000-0000-0000-0000-000000000262,109-1,UUH87096,語言學導論,2,1.7
00000000-0000-0000-0000-000000000262,109-1,HWV68515,分析化學二,2,4
00000000-0000-0000-0000-000000000262,109-2,TQS02441,競技傷害處理,4,2.7
00000000-0000-0000-0000-000000000262,109-2,EUW98440,脊椎鬆動術實習,4,2
00000000-0000-0000-0000-000000000262,109-2,GFT57163,農業水資源規劃,3,3
00000000-0000-0000-0000-000000000262,110-1,ZKF72365,中日比較文學研究上,4,2
00000000-0000-0000-0000-000000000262,110-1,PTT91318,文學作品讀法下,4,1.7
00000000-0000-0000-0000-000000000262,110-1,NDE10104,免疫毒理學特論,4,0
00000000-0000-0000-0000-000000000262,110-2,ETN52150,高等生物科技特論(二),2,3.7
00000000-0000-0000-0000-000000000262,110-2,KDX82660,「基礎法學之理論與方法:,4,4
00000000-0000-0000-0000-000000000262,110-2,QCY51097,重量訓練,3,4.3
00000000-0000-0000-0000-000000000262,110-2,GGT98269,水產養殖生產認驗證,2,3
00000000-0000-0000-0000-000000000262,111-1,CIM63999,計量經濟專題,4,3.7
00000000-0000-0000-0000-000000000262,111-1,REU32600,電腦輔助景觀設計,2,3.3
00000000-0000-0000-0000-000000000262,111-1,JDJ76304,應用農藥學,2,2.7
00000000-0000-0000-0000-000000000262,111-1,FSA27359,電子設計自動化導論,4,0
00000000-0000-0000-0000-000000000262,111-2,PNF37982,金融市場與衍生性商品,3,3
00000000-0000-0000-0000-000000000262,111-2,LDQ76156,飼料學,4,2.7
00000000-0000-0000-0000-000000000262,111-2,YZW64217,群表現一,4,2.3
00000000-0000-0000-0000-000000000262,112-1,KFF07626,服務業行銷,2,1.7
00000000-0000-0000-0000-000000000262,112-1,SSZ80225,十七與十八世紀英國文學,2,4
00000000-0000-0000-0000-000000000262,112-1,LWO00753,國家發展理論專題,4,3.7
00000000-0000-0000-0000-000000000262,112-1,HEC81650,代謝生物化學概論,4,2.3
00000000-0000-0000-0000-000000000262,112-2,GSM69125,國文/語文領域教學實習一,2,2.3
00000000-0000-0000-0000-000000000262,112-2,ZOS14832,當代圖書館問題,4,4.3
00000000-0000-0000-0000-000000000262,112-2,OVJ54687,板殼理論,2,3
00000000-0000-0000-0000-000000000262,112-2,QAD19558,商法專題研究二,3,4.3
00000000-0000-0000-0000-000000000262,113-1,QUJ00599,動物組織學,4,4
00000000-0000-0000-0000-000000000262,113-1,IKA92747,國際生華人節慶概說,3,3.7
00000000-0000-0000-0000-000000000262,113-1,SDE06548,當代西班牙文化二,3,3
00000000-0000-0000-0000-000000000262,113-2,BWG68107,東亞藝術史概論,4,2.7
00000000-0000-0000-0000-000000000262,113-2,CHS65054,數位通信一,2,4.3
00000000-0000-0000-0000-000000000262,113-2,DLZ69945,中等動力學,3,2.3
00000000-0000-0000-0000-000000000262,113-2,TSP75396,生物材料物性研究分析,2,4.3
00000000-0000-0000-0000-000000000528,107-1,CCF10215,園產品加工學特論一,2,4.3
00000000-0000-0000-0000-000000000528,107-1,LFX18351,日本文學名著選讀上,2,2.3
00000000-0000-0000-0000-000000000528,107-1,THZ58947,近代腫瘤生物學特論Ⅰ,3,1.7
00000000-0000-0000-0000-000000000528,107-1,TSW59597,韓文二上,3,3.3
00000000-0000-0000-0000-000000000528,107-2,BUF25969,泌尿科學及實習,3,2
00000000-0000-0000-0000-000000000528,107-2,MUI74141,傳染流行病學特論,4,2.3
00000000-0000-0000-0000-000000000528,107-2,ZOA50134,生物環境系統動態模擬,4,0
00000000-0000-0000-0000-000000000528,108-1,BGC00167,補綴用咬合器學,2,4.3
00000000-0000-0000-0000-000000000528,108-1,OOW68116,現代科技與人類文明,3,4.3
00000000-0000-0000-0000-000000000528,108-1,UQN54997,環境地質學特論,2,3.7
00000000-0000-0000-0000-000000000528,108-1,OEA07362,臨床試驗執行與實務,2,3.7
00000000-0000-0000-0000-000000000528,108-1,YQE73659,歷史、大眾與市場,4,0
00000000-0000-0000-0000-000000000528,108-2,WZR62140,全球品牌管理,2,4
00000000-0000-0000-0000-000000000528,108-2,HKE75007,作業系統,2,2
00000000-0000-0000-0000-000000000528,108-2,KXJ76751,森林生物多樣性專論,3,2.7
00000000-0000-0000-0000-000000000528,108-2,AFJ01845,契約法專題研究一,3,4
00000000-0000-0000-0000-000000000528,109-1,REV13573,流行病學特論,3,4
00000000-0000-0000-0000-000000000528,109-1,DSZ23306,藥理學一,4,2.7
00000000-0000-0000-0000-000000000528,109-1,HWV68515,分析化學二,2,3
00000000-0000-0000-0000-000000000528,109-1,TPS47617,外語教學概論,4,3.3
00000000-0000-0000-0000-000000000528,109-2,IHY81039,基礎神經科學概論,4,4.3
00000000-0000-0000-0000-000000000528,109-2,OVY22103,證券市場機制與實務,2,3.3
00000000-0000-0000-0000-000000000528,109-2,BZT15643,臨床免疫學,3,2.7
00000000-0000-0000-0000-000000000528,109-2,FSF58827,乳牛學,2,3
00000000-0000-0000-0000-000000000528,110-1,LFR67915,信號處理,3,3.3
00000000-0000-0000-0000-000000000528,110-1,PTT91318,文學作品讀法下,4,2.3
00000000-0000-0000-0000-000000000528,110-1,DMD79098,日本近代歷史人物,4,4.3
00000000-0000-0000-0000-000000000528,110-2,NLE03027,越南文二下,2,4
00000000-0000-0000-0000-000000000528,110-2,KRB33330,口腔醫學導論,3,2.3
00000000-0000-0000-0000-000000000528,110-2,MFS48799,應用攝影學,3,3
00000000-0000-0000-0000-000000000528,110-2,HED75483,排球中級,4,1.7
00000000-0000-0000-0000-000000000528,111-1,TOD63075,勞工法專題討論一,4,4
00000000-0000-0000-0000-000000000528,111-1,ZFI90402,地表作用與地形,3,3
00000000-0000-0000-0000-000000000528,111-1,DLA11822,西洋史學英文論著,2,1.7
00000000-0000-0000-0000-000000000528,111-1,KGZ76162,醫材的臨床轉譯化與產業化,4,3.7
00000000-0000-0000-0000-000000000528,111-2,QTG09390,個體經濟學一,3,4.3
00000000-0000-0000-0000-000000000528,111-2,QZS87590,電工實驗(嵌入式系統),2,2.3
00000000-0000-0000-0000-000000000528,111-2,BRR86520,地質微生物學書報討論,3,3
00000000-0000-0000-0000-000000000528,111-2,PRB22324,動物生殖學,2,0
00000000-0000-0000-0000-000000000528,112-1,KFF07626,服務業行銷,2,2.7
00000000-0000-0000-0000-000000000528,112-1,ICC23363,比較政治與中國大陸研究專,2,2.7
00000000-0000-0000-0000-000000000528,112-1,ISY37851,勞工法專題研究三,4,0
00000000-0000-0000-0000-000000000528,112-1,GPM53759,神經科學專題討論,3,2.7
00000000-0000-0000-0000-000000000528,112-2,HUR56980,組織學上,4,4.3
00000000-0000-0000-0000-000000000528,112-2,GSM69125,國文/語文領域教學實習一,2,2.7
00000000-0000-0000-0000-000000000528,112-2,DXR17796,假髮造型設計與實務,2,2
00000000-0000-0000-0000-000000000528,112-2,WBX06963,高等財政學,2,3.7
00000000-0000-0000-0000-000000000528,113-1,SGM09924,荷蘭文三上,4,1.7
00000000-0000-0000-0000-000000000528,113-1,TMA81051,社會學習領域概論,2,3.3
00000000-0000-0000-0000-000000000528,113-1,QYR34922,戰後臺灣政治與社會專題,2,2
00000000-0000-0000-0000-000000000528,113-1,NZI39692,法語發音與聽力訓練二,3,2
00000000-0000-0000-0000-000000000528,113-2,EIX79119,田野工作坊,2,4
00000000-0000-0000-0000-000000000528,113-2,IPX77564,溫室氣體與動物農業,2,3
00000000-0000-0000-0000-000000000528,113-2,MKT02815,電腦模擬運算之藥物設計,3,3.7
00000000-0000-0000-0000-000000000528,113-2,NDS88907,數位文創:視覺設計與繪圖,4,1.7
00000000-0000-0000-0000-000000000484,111-1,OYK48374,法國現代史,4,4
00000000-0000-0000-0000-000000000484,111-1,MII65325,生物環境與設施工程實務,3,2.7
00000000-0000-0000-0000-000000000484,111-1,NBV17009,社會暨行為藥學與問卷調查,2,1.7
00000000-0000-0000-0000-000000000484,111-1,EHK42208,健康城市與疾病書寫,2,3
00000000-0000-0000-0000-000000000484,111-2,PNF37982,金融市場與衍生性商品,3,3
00000000-0000-0000-0000-000000000484,111-2,VSK97316,園產品加工學特論二,4,1.7
00000000-0000-0000-0000-000000000484,111-2,GKL91471,中國戲劇名著選讀:現代,2,2.7
00000000-0000-0000-0000-000000000484,111-2,LVB32207,計算機系統實驗,4,3
00000000-0000-0000-0000-000000000484,112-1,WDI05771,公衛組專題討論三,4,2.7
00000000-0000-0000-0000-000000000484,112-1,PUS55974,本國憲法與公民法學教育,4,4.3
00000000-0000-0000-0000-000000000484,112-1,FHN57817,進階社區護理學(II),4,3.3
00000000-0000-0000-0000-000000000484,112-2,PIC58355,工場實習,2,0
00000000-0000-0000-0000-000000000484,112-2,LRS61000,獸醫診斷病理學二,3,4
00000000-0000-0000-0000-000000000484,112-2,QRL46612,藥用植物栽培與應用,3,3
00000000-0000-0000-0000-000000000484,112-2,JOR62242,專題演講,2,3
00000000-0000-0000-0000-000000000484,113-1,CWP20677,骨科物治臨床實習研究一,2,4.3
00000000-0000-0000-0000-000000000484,113-1,AYV63185,動物生理學,2,3.3
00000000-0000-0000-0000-000000000484,113-1,WNT30537,細胞生物學,2,1.7
00000000-0000-0000-0000-000000000484,113-1,YLR69501,口腔高等生物化學,4,4
00000000-0000-0000-0000-000000000484,113-2,JEO08782,醫學新知專題討論(一),4,4.3
00000000-0000-0000-0000-000000000484,113-2,EIX79119,田野工作坊,2,1.7
00000000-0000-0000-0000-000000000484,113-2,RNO60031,動物生理學,3,2
00000000-0000-0000-0000-000000000484,113-2,JHV19443,動物營養學,3,2.3
00000000-0000-0000-0000-000000000371,108-1,HGB74943,電腦網路導論,4,3.7
00000000-0000-0000-0000-000000000371,108-1,BGC00167,補綴用咬合器學,2,2
00000000-0000-0000-0000-000000000371,108-1,UQN54997,環境地質學特論,2,0
00000000-0000-0000-0000-000000000371,108-1,EXC92925,設施園藝二,4,1.7
00000000-0000-0000-0000-000000000371,108-2,HBW18004,農業群教材教法,2,3.7
00000000-0000-0000-0000-000000000371,108-2,IND68719,新聞、傳播政策與法律專題,4,2
00000000-0000-0000-0000-000000000371,108-2,QHU65239,波浪力學,2,4
00000000-0000-0000-0000-000000000371,108-2,WEC43598,科技英文寫作與研究方法,4,2
00000000-0000-0000-0000-000000000371,109-1,OFQ50972,戲說生物學,2,4.3
00000000-0000-0000-0000-000000000371,109-1,DSZ23306,藥理學一,4,3
00000000-0000-0000-0000-000000000371,109-1,HWV68515,分析化學二,2,2.7
00000000-0000-0000-0000-000000000371,109-1,TPS47617,外語教學概論,4,2
00000000-0000-0000-0000-000000000371,109-2,QQT76756,文化、社會與自然,2,3
00000000-0000-0000-0000-000000000371,109-2,DTW60666,河川形貌與棲地復育,3,2.3
00000000-0000-0000-0000-000000000371,109-2,JFU96105,景觀專業實務,3,1.7
00000000-0000-0000-0000-000000000371,109-2,OFG50860,牙體復形學一,3,4.3
00000000-0000-0000-0000-000000000371,110-1,LGT10986,日本戲劇導讀上,3,1.7
00000000-0000-0000-0000-000000000371,110-1,WKE92949,地球的奧秘,4,3.7
00000000-0000-0000-0000-000000000371,110-1,LJM31886,精神衛生護理學,3,2
00000000-0000-0000-0000-000000000371,110-2,OPL98161,臨床細菌及黴菌學實習,4,3.7
00000000-0000-0000-0000-000000000371,110-2,CTG47226,都市設計,4,0
00000000-0000-0000-0000-000000000371,110-2,FCI54028,一般醫學保健,3,3.3
00000000-0000-0000-0000-000000000371,111-1,FMC74843,牙科材料學特論,4,1.7
00000000-0000-0000-0000-000000000371,111-1,KGZ76162,醫材的臨床轉譯化與產業化,4,3.7
00000000-0000-0000-0000-000000000371,111-1,NLV70989,女偵探小說翻譯,3,3.3
00000000-0000-0000-0000-000000000371,111-2,CJY80274,林木分子育種學,4,3.7
00000000-0000-0000-0000-000000000371,111-2,YZW64217,群表現一,4,0
00000000-0000-0000-0000-000000000371,111-2,DFA01967,地質分析化學,3,2
00000000-0000-0000-0000-000000000371,112-1,WSH11376,運動賽會管理,3,0
00000000-0000-0000-0000-000000000371,112-1,UOE40812,獸醫臨床及影像診斷學,4,1.7
00000000-0000-0000-0000-000000000371,112-1,DEL70381,機器發明,3,3.3
00000000-0000-0000-0000-000000000371,112-2,EPD58543,高等編譯器設計,3,3.7
00000000-0000-0000-0000-000000000371,112-2,QLL58988,企業管理,3,3
00000000-0000-0000-0000-000000000371,112-2,QKL91146,社區組織與社區發展,4,2.7
00000000-0000-0000-0000-000000000371,113-1,MYX30626,動物資源經營學,3,3
00000000-0000-0000-0000-000000000371,113-1,VZR42498,動物代謝學,2,4.3
00000000-0000-0000-0000-000000000371,113-1,EAA77718,物理治療理論與研究評論,2,1.7
00000000-0000-0000-0000-000000000371,113-1,PFI90476,策略顧問:方法與實務,2,3
00000000-0000-0000-0000-000000000371,113-1,EZZ81123,創意創業專題討論與實踐二,3,2.3
00000000-0000-0000-0000-000000000371,113-2,KNW28369,水產天然物研究,4,0
00000000-0000-0000-0000-000000000371,113-2,CWT07184,虛擬/擴增實境在新聞與數,4,3.3
00000000-0000-0000-0000-000000000371,113-2,XLC23437,高級生化學一,3,3.3
00000000-0000-0000-0000-000000000179,109-1,PWN50418,波浪力學,3,4
00000000-0000-0000-0000-000000000179,109-1,REV13573,流行病學特論,3,2.3
00000000-0000-0000-0000-000000000179,109-1,IRK73183,公共演說、修辭敘述、講稿,4,2
00000000-0000-0000-0000-000000000179,109-2,UMC84613,石化工業程序,4,3.7
00000000-0000-0000-0000-000000000179,109-2,RIX14860,經濟數學,3,3.3
00000000-0000-0000-0000-000000000179,109-2,IHY81039,基礎神經科學概論,4,2.3
00000000-0000-0000-0000-000000000179,110-1,PSY52513,潮間帶生態學:田野調查體,4,4
00000000-0000-0000-0000-000000000179,110-1,HDE78908,安寧緩和護理學,4,3.3
00000000-0000-0000-0000-000000000179,110-1,CZQ35847,醫學影像系統,4,4.3
00000000-0000-0000-0000-000000000179,110-2,JCJ34039,資訊經濟與最佳化論文研討,2,2.3
00000000-0000-0000-0000-000000000179,110-2,SUH73680,英文二,4,3
00000000-0000-0000-0000-000000000179,110-2,ETN52150,高等生物科技特論(二),2,2
00000000-0000-0000-0000-000000000179,110-2,GGT98269,水產養殖生產認驗證,2,2.7
00000000-0000-0000-0000-000000000179,111-1,DLA11822,西洋史學英文論著,2,4.3
00000000-0000-0000-0000-000000000179,111-1,REU32600,電腦輔助景觀設計,2,4.3
00000000-0000-0000-0000-000000000179,111-1,TOD63075,勞工法專題討論一,4,4.3
00000000-0000-0000-0000-000000000179,111-1,GKO23803,植物解剖學,2,0
00000000-0000-0000-0000-000000000179,111-2,DFA01967,地質分析化學,3,2
00000000-0000-0000-0000-000000000179,111-2,ACU17575,小兒物理治療學專題研究四,4,0
00000000-0000-0000-0000-000000000179,111-2,UWI92423,排演三,4,3.3
00000000-0000-0000-0000-000000000179,112-1,ICC23363,比較政治與中國大陸研究專,2,3.3
00000000-0000-0000-0000-000000000179,112-1,IXV99410,人力資源管理研討,3,0
00000000-0000-0000-0000-000000000179,112-1,WIX13513,左傳乙下,4,2
00000000-0000-0000-0000-000000000179,112-1,FHU40340,中共政治專題研究,3,0
00000000-0000-0000-0000-000000000179,112-2,WBX06963,高等財政學,2,3.3
00000000-0000-0000-0000-000000000179,112-2,EPV07120,軟體測試,4,4.3
00000000-0000-0000-0000-000000000179,112-2,ZOS14832,當代圖書館問題,4,2.3
00000000-0000-0000-0000-000000000179,113-1,YLR69501,口腔高等生物化學,4,2.7
00000000-0000-0000-0000-000000000179,113-1,KUQ65494,真菌學,4,2
00000000-0000-0000-0000-000000000179,113-1,COL80473,高等構造地質學,4,3.7
00000000-0000-0000-0000-000000000179,113-2,UDI70730,國際企業專題研究二,2,3
00000000-0000-0000-0000-000000000179,113-2,BPB57129,演算法,2,3.3
00000000-0000-0000-0000-000000000179,113-2,KNW28369,水產天然物研究,4,2.7
00000000-0000-0000-0000-000000000179,113-2,HFU89816,園產品分析與實習一,3,2.7
00000000-0000-0000-0000-000000000432,108-1,XJL34510,國際貿易專論,3,4
00000000-0000-0000-0000-000000000432,108-1,KWA74870,資訊科技概論,4,0
00000000-0000-0000-0000-000000000432,108-1,OOW68116,現代科技與人類文明,3,0
00000000-0000-0000-0000-000000000432,108-2,JEX98167,博士專題研究二,4,0
00000000-0000-0000-0000-000000000432,108-2,TWV67537,專題討論三,2,3.3
00000000-0000-0000-0000-000000000432,108-2,KEO27222,基礎文獻評論,4,3.3
00000000-0000-0000-0000-000000000432,109-1,OFQ50972,戲說生物學,2,4.3
00000000-0000-0000-0000-000000000432,109-1,JBF59566,醫用超音波學,3,3.3
00000000-0000-0000-0000-000000000432,109-1,ZHN92025,高分子形態學,2,1.7
00000000-0000-0000-0000-000000000432,109-1,MYU09836,數位通信系統,4,4.3
00000000-0000-0000-0000-000000000432,109-2,OOZ61879,貨幣理論與政策二,4,3.3
00000000-0000-0000-0000-000000000432,109-2,PHY49992,先秦諸子的言與道(二),3,4.3
00000000-0000-0000-0000-000000000432,109-2,BZT15643,臨床免疫學,3,0
00000000-0000-0000-0000-000000000432,110-1,LFR67915,信號處理,3,2.3
00000000-0000-0000-0000-000000000432,110-1,POJ49613,木工機械及實習,3,2
00000000-0000-0000-0000-000000000432,110-1,UKJ70208,文化、社會與自然,2,3.7
00000000-0000-0000-0000-000000000432,110-1,BOE82515,高等分子生物學特論,4,2.3
00000000-0000-0000-0000-000000000432,110-2,LQN45504,服務學習三保育服務,3,3.3
00000000-0000-0000-0000-000000000432,110-2,NLE03027,越南文二下,2,3.3
00000000-0000-0000-0000-000000000432,110-2,GHQ17206,人因工程,4,3.3
00000000-0000-0000-0000-000000000432,110-2,JKO51740,專題研究四,2,2.3
00000000-0000-0000-0000-000000000432,111-1,YXO42553,理論物理專題一,3,3.3
00000000-0000-0000-0000-000000000432,111-1,TLS79745,臨床生理學,2,3.7
00000000-0000-0000-0000-000000000432,111-1,TAJ94948,生態學專題討論,2,1.7
00000000-0000-0000-0000-000000000432,111-1,FXW28545,無脊椎動物學實驗,2,4.3
00000000-0000-0000-0000-000000000432,111-1,CQY99557,幾何學二,4,3
00000000-0000-0000-0000-000000000432,111-2,UHM43499,物理因子治療學實習一,2,3.3
00000000-0000-0000-0000-000000000432,111-2,VSK97316,園產品加工學特論二,4,3
00000000-0000-0000-0000-000000000432,111-2,ELW37475,再生醫學,3,2
00000000-0000-0000-0000-000000000432,111-2,PRB22324,動物生殖學,2,4
00000000-0000-0000-0000-000000000432,112-1,SSZ80225,十七與十八世紀英國文學,2,4.3
00000000-0000-0000-0000-000000000432,112-1,GOQ17001,進階藥廠實習(四),4,3
00000000-0000-0000-0000-000000000432,112-1,SQA23020,神經細胞生理專題討論,2,4.3
00000000-0000-0000-0000-000000000432,112-1,DEL70381,機器發明,3,2.3
00000000-0000-0000-0000-000000000432,112-2,YBC78172,越南文二上,3,2.3
00000000-0000-0000-0000-000000000432,112-2,NMT55183,中國文學史上,3,2.7
00000000-0000-0000-0000-000000000432,112-2,PIC58355,工場實習,2,2.7
00000000-0000-0000-0000-000000000432,112-2,DXR17796,假髮造型設計與實務,2,4
00000000-0000-0000-0000-000000000432,113-1,CAY92633,園產品加工學特論一,4,3
00000000-0000-0000-0000-000000000432,113-1,IKA92747,國際生華人節慶概說,3,2.3
00000000-0000-0000-0000-000000000432,113-1,LEP13937,光合作用與光植物生理學,2,1.7
00000000-0000-0000-0000-000000000432,113-1,DRX74195,精神科臨床心理學實習,2,2
00000000-0000-0000-0000-000000000432,113-2,DLZ69945,中等動力學,3,4.3
00000000-0000-0000-0000-000000000432,113-2,XKB61689,高級毒理學特論三,4,2.3
00000000-0000-0000-0000-000000000432,113-2,EZO66507,國際經濟學,3,4.3
00000000-0000-0000-0000-000000000226,111-1,OYK48374,法國現代史,4,4.3
00000000-0000-0000-0000-000000000226,111-1,GZU99181,農用生物製劑,3,3.7
00000000-0000-0000-0000-000000000226,111-1,OOT83705,遙測學,4,4.3
00000000-0000-0000-0000-000000000226,111-2,ZCI78263,醫用輻射物理,4,4.3
00000000-0000-0000-0000-000000000226,111-2,UWI92423,排演三,4,3.7
00000000-0000-0000-0000-000000000226,111-2,GNI51563,應用力學,4,0
00000000-0000-0000-0000-000000000226,112-1,PED98505,實地工作一,3,2.3
00000000-0000-0000-0000-000000000226,112-1,FHU40340,中共政治專題研究,3,3.3
00000000-0000-0000-0000-000000000226,112-1,HEC81650,代謝生物化學概論,4,0
00000000-0000-0000-0000-000000000226,112-2,HQL26956,本國憲法通論,4,1.7
00000000-0000-0000-0000-000000000226,112-2,OBA88538,碩士班化學教學法與實習二,2,4
00000000-0000-0000-0000-000000000226,112-2,YBC78172,越南文二上,3,3
00000000-0000-0000-0000-000000000226,112-2,NNP32142,牙科放射線學,3,1.7
00000000-0000-0000-0000-000000000226,113-1,CNJ56595,技術分析與創新研討,4,2.3
00000000-0000-0000-0000-000000000226,113-1,YQS15725,小兒物理治療學專題研究四,2,2.3
00000000-0000-0000-0000-000000000226,113-1,FAC77874,資管專題二,4,4
00000000-0000-0000-0000-000000000226,113-2,JEO08782,醫學新知專題討論(一),4,0
00000000-0000-0000-0000-000000000226,113-2,EES87340,果樹病害,2,2.3
00000000-0000-0000-0000-000000000226,113-2,KNW28369,水產天然物研究,4,4
00000000-0000-0000-0000-000000000471,107-1,SOZ13423,電力系統控制與穩定度,4,0
00000000-0000-0000-0000-000000000471,107-1,LQW12202,電磁學上,3,2.3
00000000-0000-0000-0000-000000000471,107-1,TSW59597,韓文二上,3,3
00000000-0000-0000-0000-000000000471,107-2,UAU35649,高等統計推論二,4,4
00000000-0000-0000-0000-000000000471,107-2,ABX58121,社會科學研究方法,2,4
00000000-0000-0000-0000-000000000471,107-2,MUI74141,傳染流行病學特論,4,2
00000000-0000-0000-0000-000000000471,108-1,JMP04910,智慧聯網專題,2,2.7
00000000-0000-0000-0000-000000000471,108-1,KQR52654,管理學,2,2.3
00000000-0000-0000-0000-000000000471,108-1,KOY70795,文選學,3,0
00000000-0000-0000-0000-000000000471,108-1,TOX12203,基礎組專題討論一,3,2.3
00000000-0000-0000-0000-000000000471,108-2,SFN62355,環境影響評估,4,1.7
00000000-0000-0000-0000-000000000471,108-2,NVV73170,臺灣閩南語會話一,2,3.7
00000000-0000-0000-0000-000000000471,108-2,GNB06286,地震地質學暨實習,4,2.7
00000000-0000-0000-0000-000000000471,109-1,VEI99241,高分子實驗 II,3,0
00000000-0000-0000-0000-000000000471,109-1,OJL80754,物理治療與健康照護倫理,4,2
00000000-0000-0000-0000-000000000471,109-1,REV13573,流行病學特論,3,2.3
00000000-0000-0000-0000-000000000471,109-2,BZT15643,臨床免疫學,3,2
00000000-0000-0000-0000-000000000471,109-2,LOD76544,臺灣歷史與人物,3,1.7
00000000-0000-0000-0000-000000000471,109-2,PHY49992,先秦諸子的言與道(二),3,3.7
00000000-0000-0000-0000-000000000471,109-2,APN11157,魚類生殖生物學,3,3.3
00000000-0000-0000-0000-000000000471,110-1,MFE53857,海洋環境化學,2,4
00000000-0000-0000-0000-000000000471,110-1,FUY13143,勞動經濟學二,2,0
00000000-0000-0000-0000-000000000471,110-1,LGT10986,日本戲劇導讀上,3,2.3
00000000-0000-0000-0000-000000000471,110-1,ASX72036,機器動力學,3,2.3
00000000-0000-0000-0000-000000000471,110-2,FCI54028,一般醫學保健,3,1.7
00000000-0000-0000-0000-000000000471,110-2,ALH30305,網路與資訊安全論文研討,2,3.7
00000000-0000-0000-0000-000000000471,110-2,RRP70972,個別研究二,2,1.7
00000000-0000-0000-0000-000000000471,110-2,GHY44970,西方法治思想史,3,3.7
00000000-0000-0000-0000-000000000471,111-1,ZVE89551,量化研究方法與應用,3,0
00000000-0000-0000-0000-000000000471,111-1,KGZ76162,醫材的臨床轉譯化與產業化,4,2.7
00000000-0000-0000-0000-000000000471,111-1,QIE36188,心肺物理治療學專題研究五,4,2.3
00000000-0000-0000-0000-000000000471,111-2,JEI85905,消費者心理學,2,2.3
00000000-0000-0000-0000-000000000471,111-2,DFA01967,地質分析化學,3,4.3
00000000-0000-0000-0000-000000000471,111-2,WXL05482,社會組織,4,3
00000000-0000-0000-0000-000000000471,111-2,WYQ82862,荷蘭文二下,3,2
00000000-0000-0000-0000-000000000471,112-1,AMN24931,質化研究資料分析與寫作,3,3.7
00000000-0000-0000-0000-000000000471,112-1,RDS60210,結構學一,3,2.3
00000000-0000-0000-0000-000000000471,112-1,SQZ63394,投資銀行管理,4,4.3
00000000-0000-0000-0000-000000000471,112-2,OVJ54687,板殼理論,2,2.3
00000000-0000-0000-0000-000000000471,112-2,NMT55183,中國文學史上,3,2.7
00000000-0000-0000-0000-000000000471,112-2,OBA88538,碩士班化學教學法與實習二,2,1.7
00000000-0000-0000-0000-000000000471,112-2,OZC36989,計算認知神經科學,2,1.7
00000000-0000-0000-0000-000000000471,112-2,SHY75543,臨床藥學海外實習(二),3,0
00000000-0000-0000-0000-000000000471,113-1,WNT30537,細胞生物學,2,2.3
00000000-0000-0000-0000-000000000471,113-1,LEP13937,光合作用與光植物生理學,2,3.7
00000000-0000-0000-0000-000000000471,113-1,CAY92633,園產品加工學特論一,4,3.3
00000000-0000-0000-0000-000000000471,113-1,QYC70074,毒理學專題討論,3,2.3
00000000-0000-0000-0000-000000000471,113-2,MKT02815,電腦模擬運算之藥物設計,3,2
00000000-0000-0000-0000-000000000471,113-2,KIQ42769,血液凝固學特論四,3,3.7
00000000-0000-0000-0000-000000000471,113-2,MCT90853,天文物理專題討論三,4,2.3
00000000-0000-0000-0000-000000000552,107-1,UUG50578,第二外國語教學實習,2,0
00000000-0000-0000-0000-000000000552,107-1,EHE59113,翻譯與外語教學,4,1.7
00000000-0000-0000-0000-000000000552,107-1,LAY26518,果樹學,4,3.7
00000000-0000-0000-0000-000000000552,107-2,TGA53744,應用農藥學,2,3.7
00000000-0000-0000-0000-000000000552,107-2,AFO39834,英語口語訓練二下,4,3.3
